date,close,high,low,open,volume,rentabilidad,rentabilidad_%,media_movil_10d,media_movil_50d,rentabilidad_acumulada,maximo_acumulado,caida_maxima,volatilidad_30d,sharpe_30d
2018-01-04,25075.130859375,25105.9609375,24963.26953125,24964.859375,403280000,,,,,,,,,
2018-01-05,25295.869140625,25299.7890625,25112.009765625,25114.919921875,358020000,0.008803075943568661,0.8803075943568661,,,1.0088030759435687,1.0088030759435687,0.0,,
2018-01-08,25283.0,25311.990234375,25235.41015625,25308.400390625,341390000,-0.0005087447501194164,-0.050874475011941644,,,1.008289852674778,1.0088030759435687,-0.0005087447501193054,,
2018-01-09,25385.80078125,25439.779296875,25308.41015625,25312.05078125,333490000,0.004066004083771668,0.4066004083771668,,,1.0123895633333793,1.0123895633333793,0.0,,
2018-01-10,25369.130859375,25404.919921875,25256.990234375,25348.130859375,341470000,-0.000656663227551646,-0.0656663227551646,,,1.0117247643351812,1.0123895633333793,-0.000656663227551646,,
2018-01-11,25574.73046875,25575.419921875,25396.189453125,25398.599609375,346830000,0.008104322158873689,0.8104322158873689,,,1.019924107761464,1.019924107761464,0.0,,
2018-01-12,25803.189453125,25810.4296875,25633.080078125,25638.390625,376390000,0.008932996758427514,0.8932996758427514,,,1.0290350865099394,1.0290350865099394,0.0,,
2018-01-16,25792.859375,26086.119140625,25702.990234375,25987.619140625,606520000,-0.0004003411339426055,-0.04003411339426055,,,1.0286231214365393,1.0290350865099394,-0.0004003411339424945,,
2018-01-17,26115.650390625,26130.44921875,25865.01953125,25910.779296875,522720000,0.012514743361019764,1.2514743361019764,,,1.0414960758165286,1.0414960758165286,0.0,,
2018-01-18,26017.810546875,26153.419921875,25947.3203125,26149.55078125,492780000,-0.0037464065526441326,-0.37464065526441326,25571.3171875,,1.0375942080935363,1.0414960758165286,-0.0037464065526442436,,
2018-01-19,26071.720703125,26071.720703125,25942.830078125,25987.349609375,585000000,0.0020720481515104083,0.20720481515104083,25670.976171875,,1.0397441532544345,1.0414960758165286,-0.001682121135905934,,
2018-01-22,26214.599609375,26215.23046875,25974.650390625,26025.3203125,431200000,0.005480225408861283,0.5480225408861283,25762.84921875,,1.0454421855818143,1.0454421855818143,0.0,,
2018-01-23,26210.810546875,26246.189453125,26143.900390625,26214.869140625,433490000,-0.0001445401629801557,-0.01445401629801557,25855.6302734375,,1.045291077197924,1.0454421855818143,-0.0001445401629801557,,
2018-01-24,26252.119140625,26392.80078125,26106.939453125,26282.0703125,518790000,0.0015760135947007203,0.15760135947007203,25942.262109375,,1.0469384701460074,1.0469384701460074,0.0,,
2018-01-25,26392.7890625,26458.25,26259.720703125,26313.060546875,401390000,0.005358421585757389,0.5358421585757389,26044.6279296875,,1.0525484078433975,1.0525484078433975,0.0,,
2018-01-26,26616.7109375,26616.7109375,26425.349609375,26466.740234375,477780000,0.008484206594071564,0.8484206594071564,26148.8259765625,,1.061478445985802,1.061478445985802,0.0,,
2018-01-29,26439.48046875,26608.900390625,26435.33984375,26584.279296875,421000000,-0.006658616429586761,-0.6658616429586761,26212.455078125,,1.0544104681657087,1.061478445985802,-0.006658616429586761,,
2018-01-30,26076.890625,26256.990234375,26028.419921875,26198.44921875,448330000,-0.013713954938659345,-1.3713954938659345,26240.858203125,,1.0399503305184334,1.061478445985802,-0.02028125540257697,,
2018-01-31,26149.390625,26338.029296875,26050.98046875,26268.169921875,479130000,0.0027802394481224457,0.27802394481224457,26244.2322265625,,1.0428416414514288,1.061478445985802,-0.01755740270078221,,
2018-02-01,26186.7109375,26306.69921875,26014.439453125,26083.0390625,410620000,0.0014271962599510246,0.14271962599510246,26261.122265625,,1.0443299811418294,1.061478445985802,-0.01615526430030023,,
2018-02-02,25520.9609375,26061.7890625,25490.66015625,26061.7890625,522880000,-0.025423200400728097,-2.5423200400728097,26206.0462890625,,1.0177797707467722,1.061478445985802,-0.04116774617919494,,
2018-02-05,24345.75,25520.529296875,23923.880859375,25337.869140625,714450000,-0.046048851388396095,-4.6048851388396095,26019.161328125,,0.9709121813375382,1.061478445985802,-0.08532087014179013,,
2018-02-06,24912.76953125,24946.23046875,23778.740234375,24085.169921875,823940000,0.023290288089296896,2.3290288089296896,25889.3572265625,,0.9935250057502971,1.061478445985802,-0.06401772969812503,,
2018-02-07,24893.349609375,25293.9609375,24785.439453125,24892.869140625,504620000,-0.0007795167795632274,-0.07795167795632274,25753.4802734375,,0.9927505363373991,1.061478445985802,-0.064747343583199,,
2018-02-08,23860.4609375,24903.6796875,23849.23046875,24902.30078125,657500000,-0.041492554761935585,-4.1492554761935585,25500.2474609375,,0.9515587803434786,1.061478445985802,-0.10355336564581885,,
2018-02-09,24190.900390625,24382.140625,23360.2890625,23992.669921875,735030000,0.013848829408222851,1.3848829408222851,25257.66640625,,0.964736755564352,1.061478445985802,-0.09113862913307236,,
2018-02-12,24601.26953125,24765.16015625,24290.48046875,24337.759765625,496610000,0.016963781173851444,1.6963781173851444,25073.8453125,,0.9811023387761171,1.061478445985802,-0.07572090372031914,,
2018-02-13,24640.44921875,24705.720703125,24421.029296875,24540.330078125,374410000,0.0015925880349481059,0.15925880349481059,24930.201171875,,0.9826648306219116,1.061478445985802,-0.07424890789063143,,
2018-02-14,24893.490234375,24925.94921875,24490.359375,24535.8203125,431160000,0.010269334514910078,1.0269334514910078,24804.6111328125,,0.9927561444836054,1.061478445985802,-0.06474206024821705,,
2018-02-15,25200.369140625,25203.94921875,24809.419921875,25047.8203125,416780000,0.012327676969388301,1.2327676969388301,24705.976953125,,1.0049945215421747,1.061478445985802,-0.053212502483901414,,
2018-02-16,25219.380859375,25432.419921875,25149.259765625,25165.939453125,406730000,0.0007544222326232308,0.07544222326232308,24675.8189453125,,1.0057527117528906,1.061478445985802,-0.052498224946205596,0.015039690965099384,0.020109064002322333
2018-02-20,24964.75,25179.009765625,24884.189453125,25124.91015625,421510000,-0.010096634044857722,-1.0096634044857722,24737.7189453125,,0.9955979946826984,1.061478445985802,-0.06206480362577682,0.015067148435901609,-0.021739762248224832
2018-02-21,24797.779296875,25267.990234375,24792.990234375,24988.060546875,456070000,-0.006688258569583105,-0.6688258569583105,24726.219921875,,0.9889391778629021,1.061478445985802,-0.06833795674064036,0.015111884707569774,-0.03530598790699338
2018-02-22,24962.48046875,25156.720703125,24854.830078125,24855.41015625,378900000,0.006641771019220144,0.6641771019220144,24733.1330078125,,0.9955074854342033,1.061478445985802,-0.062150070782012956,0.015146196578522179,-0.02955732936438189
2018-02-23,25309.990234375,25313.91015625,25028.73046875,25050.509765625,335420000,0.013921283426141962,1.3921283426141962,24878.0859375,,1.0093662272917787,1.061478445985802,-0.04909399610618215,0.015371436158204415,0.0024884099208680776
2018-02-26,25709.26953125,25732.80078125,25398.560546875,25403.349609375,473360000,0.015775561079937273,1.5775561079937273,25029.9228515625,,1.025289545862446,1.061478445985802,-0.034092920360476175,0.015572732882889566,0.018876481121210507
2018-02-27,25410.029296875,25800.349609375,25407.830078125,25735.779296875,438390000,-0.011639390765702973,-1.1639390765702973,25110.798828125,,1.0133558001901628,1.061478445985802,-0.04533549030375961,0.01563203460920632,-0.025063138761482227
2018-02-28,25029.19921875,25576.150390625,25022.419921875,25485.150390625,451870000,-0.014987392327478921,-1.4987392327478921,25149.673828125,,0.9981682392453864,1.061478445985802,-0.059643421851697576,0.01585754855178274,-0.05536939643931692
2018-03-01,24608.98046875,25185.349609375,24442.560546875,25024.0390625,506280000,-0.016789140808196712,-1.6789140808196712,25121.2228515625,,0.9814098521264258,1.061478445985802,-0.0754312008521435,0.01590658842093232,-0.1166069670132662
2018-03-02,24538.060546875,24592.4609375,24217.759765625,24394.91015625,437130000,-0.0028818715982589227,-0.28818715982589227,25054.9919921875,,0.9785815549473312,1.061478445985802,-0.07809568941504397,0.01590382617181581,-0.11481521363182341
2018-03-05,24874.759765625,24961.0,24387.150390625,24471.310546875,383910000,0.013721509004625876,1.3721509004625876,25020.5298828125,,0.9920091705653018,1.061478445985802,-0.06544577111594918,0.01614271004508942,-0.08906099618305678
2018-03-06,24884.119140625,24995.240234375,24708.41015625,24965.890625,331770000,0.000376259915198629,0.0376259915198629,25012.466796875,,0.992382423851695,1.061478445985802,-0.06509413582104073,0.01609410911159533,-0.09990102649879541
2018-03-07,24801.359375,24849.6796875,24535.119140625,24758.150390625,394070000,-0.003325806517695429,-0.3325806517695429,25012.8248046875,,0.9890819519184026,1.061478445985802,-0.06820345183755872,0.01609461577204985,-0.10648655779854946
2018-03-08,24895.2109375,24950.490234375,24703.05078125,24853.41015625,327300000,0.0037841297761527226,0.37841297761527226,25006.0978515625,,0.9928247663837123,1.061478445985802,-0.06467741277434091,0.016115215713281474,-0.10178308432998112
2018-03-09,25335.740234375,25336.330078125,25004.890625,25004.890625,371570000,0.017695343011190356,1.7695343011190356,25008.6728515625,,1.010393141174877,1.061478445985802,-0.0481265587672689,0.016453818062442633,-0.07469546831595467
2018-03-12,25178.609375,25449.150390625,25152.01953125,25372.439453125,362580000,-0.006201944680574556,-0.6201944680574556,24955.6068359375,,1.0041267388076784,1.061478445985802,-0.0540300251927025,0.016373137529951842,-0.10496241288130549
2018-03-13,25007.029296875,25376.400390625,24947.5,25257.75,447880000,-0.006814517655425512,-0.6814517655425512,24915.3068359375,,0.9972840994177887,1.061478445985802,-0.06047635428752918,0.016374784189299846,-0.10526921815773052
2018-03-14,24758.119140625,25130.119140625,24668.830078125,25086.970703125,356830000,-0.009953607575495016,-0.9953607575495016,24888.198828125,,0.9873575248509031,1.061478445985802,-0.06982800396484956,0.016294030472009762,-0.09809824645593229
2018-03-15,24873.66015625,25053.869140625,24753.2890625,24837.2890625,316310000,0.00466679294047867,0.466679294047867,24914.666796875,,0.9919653179776058,1.061478445985802,-0.06548708386032176,0.016315138965420757,-0.09411692440047874
