date,open,high,low,close,volume,rentabilidad,rentabilidad_%,media_movil_10d,media_movil_50d,rentabilidad_acumulada,caida_maxima,volatilidad_30d,sharpe_30d
2018-01-02,30028.2890625,30515.310546875,30028.2890625,30515.310546875,2442333400,,,,,,,,
2018-01-03,30658.73046875,30724.3203125,30456.759765625,30560.94921875,2309467700,0.001495599128997771,0.1495599128997771,,,1.0014955991289978,0.0,,
2018-01-04,30691.7109375,30796.9296875,30560.4296875,30736.48046875,2995571100,0.005743645223307059,0.5743645223307059,,,1.0072478345430982,0.0,,
2018-01-05,30893.859375,30911.009765625,30638.529296875,30814.640625,2263930100,0.0025429117146142932,0.2542911714614293,,,1.0098091768610777,0.0,,
2018-01-08,30895.08984375,30929.150390625,30732.5390625,30899.529296875,2004162500,0.00275481622219953,0.275481622219953,,,1.0125910155628206,0.0,,
2018-01-09,30933.509765625,31056.69921875,30852.4296875,31011.41015625,2004940800,0.0036207949415694163,0.36207949415694163,,,1.0162573999898492,0.0,,
2018-01-10,31009.240234375,31267.5703125,30928.580078125,31073.720703125,2595365800,0.0020092780870346605,0.20092780870346605,,,1.0182993437144356,0.0,,
2018-01-11,31066.2109375,31133.1796875,30950.0703125,31120.390625,1794778900,0.001501909678627733,0.1501909678627733,,,1.0198287373545005,0.0,,
2018-01-12,31298.05078125,31412.5390625,31198.359375,31412.5390625,2327417400,0.00938768542530144,0.938768542530144,,,1.029402568728467,0.0,,
2018-01-15,31702.560546875,31733.1796875,31265.25,31338.869140625,2664144600,-0.0023452393239662417,-0.23452393239662417,30948.383984375,,1.026988373344093,-0.0023452393239663527,,
2018-01-16,31423.619140625,31904.75,31423.619140625,31904.75,3097059200,0.018056837240544965,1.8056837240544965,31087.3279296875,,1.0455325352494993,0.0,,
2018-01-17,31825.51953125,31983.41015625,31642.26953125,31983.41015625,3999243800,0.002465468503906054,0.24654685039060542,31229.5740234375,,1.0481102627849659,0.0,,
2018-01-18,32148.44921875,32233.810546875,31869.69921875,32121.939453125,3741499700,0.004331286007284385,0.4331286007284385,31368.119921875,,1.0526499281002575,0.0,,
2018-01-19,32142.16015625,32254.890625,31986.0,32254.890625,2906627500,0.004138952197111578,0.41389521971115784,31512.144921875,,1.0570067958329574,0.0,,
2018-01-22,32276.9609375,32417.23046875,32046.83984375,32393.41015625,2880231400,0.00429452801004504,0.429452801004504,31661.5330078125,,1.06154614112447,0.0,,
2018-01-23,32606.140625,32930.69921875,32554.23046875,32930.69921875,3954770600,0.016586369261784473,1.6586369261784473,31853.4619140625,,1.0791533374095827,0.0,,
2018-01-24,32907.23046875,33018.7109375,32728.509765625,32958.69140625,3897512100,0.0008500331958958274,0.08500331958958274,32041.958984375,,1.0800706535698426,0.0,,
2018-01-25,32979.37890625,32998.05078125,32650.220703125,32654.44921875,3554766400,-0.009231015386803487,-0.9231015386803487,32195.36484375,,1.0701005047479044,-0.009231015386803487,,
2018-01-26,32836.28125,33223.578125,32794.12890625,33154.12109375,3892652400,0.015301800733270143,1.5301800733270143,32369.523046875,,1.0864749694361286,0.0,,
2018-01-29,33335.48046875,33484.078125,32897.0390625,32966.890625,3605090600,-0.005647275891300763,-0.5647275891300763,32532.3251953125,,1.0803393455347303,-0.005647275891300763,,
2018-01-30,32751.720703125,32976.75,32501.349609375,32607.2890625,3177122400,-0.010907961159894786,-1.0907961159894786,32602.5791015625,,1.0685550459141313,-0.016493636785113952,,
2018-01-31,32435.759765625,32933.98046875,32330.390625,32887.26953125,3314255500,0.008586438087917925,0.8586438087917925,32692.9650390625,,1.0777301276594053,-0.00804882028829601,,
2018-02-01,32950.30078125,33048.0390625,32642.08984375,32642.08984375,2769125200,-0.007455154866749525,-0.7455154866749525,32744.980078125,,1.0696954826531428,-0.01544396995330155,,
2018-02-02,32569.009765625,32778.51171875,32321.419921875,32601.779296875,2571367100,-0.001234925431182754,-0.1234925431182754,32779.6689453125,,1.068374488497993,-0.016659823233230675,,
2018-02-05,31715.560546875,32394.869140625,31712.01953125,32245.220703125,3135015100,-0.010936783250482862,-1.0936783250482862,32764.85,,1.056689908286945,-0.027414401608020333,,
2018-02-06,31028.6796875,31286.029296875,30577.830078125,30595.419921875,5531270100,-0.05116419566295949,-5.116419566295949,32531.3220703125,,1.002625219064277,-0.07717596146312411,,
2018-02-07,31378.349609375,31472.470703125,30292.150390625,30323.19921875,4620281500,-0.00889743313934277,-0.889743313934277,32267.7728515625,,0.9937044282138338,-0.08538672664538427,,
2018-02-08,30555.80078125,30739.109375,30251.3203125,30451.26953125,3145081200,0.004223509253628244,0.42235092536282437,32047.4548828125,,0.9979013480617662,-0.08152384902187981,,
2018-02-09,29679.2109375,29679.2109375,29129.259765625,29507.419921875,5171294500,-0.03099541082864854,-3.099541082864854,31682.784765625,,0.9669709858121296,-0.10999239465776245,,
2018-02-12,29713.080078125,29801.51953125,29459.630859375,29459.630859375,2815461600,-0.001619560863895475,-0.1619560863895475,31332.0587890625,,0.9654049174469859,-0.11143381614394399,,
2018-02-13,29850.150390625,30169.0,29783.099609375,29839.529296875,2709197500,0.012895560005943052,1.2895560005943052,31055.2828125,,0.977854354489956,-0.09997525760077641,0.013616452906150813,-0.04809753078784058
2018-02-14,30024.470703125,30637.23046875,29968.5390625,30515.599609375,2408651200,0.02265686920774601,2.265686920774601,30818.1158203125,,1.0000094727038598,-0.079583514728502,0.014264392545938058,0.0035373329957332374
2018-02-15,30958.7109375,31145.099609375,30816.650390625,31115.4296875,2070618100,0.019656506370621107,1.9656506370621107,30665.4498046875,,1.0196661652747447,-0.061491342222138035,0.014676096498007286,0.03503792338313257
2018-02-20,31165.2890625,31339.689453125,30720.48046875,30873.630859375,2033432100,-0.007771026482791488,-0.7771026482791488,30492.6349609375,,1.0117423125007883,-0.06878451785605888,0.014747565844160107,0.011555941268409321
2018-02-21,31050.51953125,31477.849609375,30885.94921875,31431.890625,1933845300,0.01808208979914916,1.808208979914916,30411.301953125,,1.0300367278490263,-0.05194619588557414,0.01510143651236153,0.04511697436340265
2018-02-22,31084.44921875,31195.26953125,30930.099609375,30965.6796875,2391326700,-0.014832417911545881,-1.483241791154588,30448.3279296875,,1.0147587926373283,-0.06600812611083018,0.015351326368415427,0.004313896225356602
2018-02-23,31289.080078125,31386.810546875,31149.3203125,31267.169921875,1667179100,0.009736270523288404,0.9736270523288404,30542.725,,1.0246387587583308,-0.05691452856009227,0.015449559242918257,0.02095790814000953
2018-02-26,31528.2890625,31567.4609375,31273.94921875,31498.599609375,2025591300,0.007401683237666212,0.7401683237666212,30647.4580078125,,1.0322228102836954,-0.049934108634448915,0.01550253138441572,0.03357190829973265
2018-02-27,31790.849609375,31798.98046875,31141.51953125,31268.66015625,2579124300,-0.0072999897130843205,-0.729998971308432,30823.58203125,,1.0246875943870135,-0.05686957986816965,0.015472751000636388,-0.002314150592443923
2018-02-28,31037.41015625,31061.759765625,30703.900390625,30844.720703125,2407877200,-0.013557966699134782,-1.3557966699134782,30962.091015625,,1.0107949141052979,-0.06965651069725798,0.015664696946089324,-0.02614566093915988
2018-03-01,30476.990234375,31081.6796875,30453.8203125,31044.25,2116269800,0.0064688313697320865,0.6468831369732087,31082.5630859375,,1.0173335759540278,-0.06363827554903045,0.015333001900057196,-0.051903125207635
2018-03-02,30611.099609375,30670.939453125,30477.94921875,30583.44921875,2955637100,-0.014843353640368151,-1.484335364036815,31089.348046875,,1.002232933915922,-0.07753702376036109,0.015530434844819472,-0.08839362640434843
2018-03-05,30524.259765625,30679.470703125,29852.419921875,29886.390625,2279546200,-0.022792020244814304,-2.2792020244814304,30966.444140625,,0.9793900205960906,-0.09856181858990665,0.015970190109379407,-0.14257198244848046
2018-03-06,30380.9609375,30620.060546875,30129.80078125,30510.73046875,2270403000,0.020890439785249182,2.089043978524918,30930.1541015625,,0.9998499088476271,-0.0797303785410346,0.016486745958049682,-0.10423638168147309
2018-03-07,30323.76953125,30673.080078125,30117.400390625,30196.919921875,2135337500,-0.010285251845950194,-1.0285251845950194,30806.65703125,,0.989566200726979,-0.08919558336391731,0.016518242261641482,-0.13345920052005505
2018-03-08,30523.6796875,30724.029296875,30428.609375,30654.51953125,1529390000,0.015153850477429343,1.5153850477429343,30775.541015625,,1.0045619389703135,-0.07539338942003171,0.01646403040942291,-0.1367989475463666
2018-03-09,30858.26953125,30996.2109375,30840.80078125,30996.2109375,1470749100,0.011146526237401089,1.1146526237401089,30748.4451171875,,1.0157593149801407,-0.0650872375759276,0.016637342696614252,-0.11474462193124647
2018-03-12,31536.30078125,31607.580078125,31342.48046875,31594.330078125,2173275800,0.019296524398773496,1.9296524398773496,30758.0181640625,,1.0353599393849364,-0.04704667064508672,0.017015380055479336,-0.05630950361890284
2018-03-13,31570.19921875,31709.990234375,31461.470703125,31601.44921875,2111965400,0.0002253296907197555,0.02253296907197555,30791.2970703125,,1.0355932367198617,-0.046831941966112844,0.0167389801425632,-0.08726198532541125
2018-03-14,31321.7890625,31453.48046875,31141.849609375,31435.009765625,1707584900,-0.005266829757486158,-0.5266829757486158,30850.3259765625,31325.0369921875,1.0301389434440542,-0.05185211585805083,0.016735842801275384,-0.08652059648041947
