date,open,high,low,close,volume,rentabilidad,rentabilidad_%,media_movil_10d,media_movil_50d,rentabilidad_acumulada,caida_maxima,volatilidad_30d,sharpe_30d
2018-01-04,23073.73046875,23506.330078125,23065.19921875,23506.330078125,102200000,,,,,,,,
2018-01-05,23643.0,23730.470703125,23520.51953125,23714.529296875,101900000,0.00885715541550014,0.885715541550014,,,1.0088571554155001,0.0,,
2018-01-09,23948.970703125,23952.609375,23789.029296875,23849.990234375,94100000,0.005712149535173294,0.5712149535173294,,,1.014619898346863,0.0,,
2018-01-10,23832.810546875,23864.759765625,23755.44921875,23788.19921875,88800000,-0.002590819326036442,-0.2590819326036442,,,1.011991201505645,-0.002590819326036442,,
2018-01-11,23656.390625,23734.970703125,23601.83984375,23710.4296875,83700000,-0.003269248358602206,-0.3269248358602206,,,1.0086827509312026,-0.005851597652809626,,
2018-01-12,23719.66015625,23743.05078125,23588.0703125,23653.8203125,93700000,-0.002387530540192806,-0.2387530540192806,,,1.0062744900579887,-0.00822515732489737,,
2018-01-15,23827.98046875,23833.26953125,23685.01953125,23714.880859375,75400000,0.0025814243140560578,0.2581424314056058,,,1.0088721114932389,-0.005664965631946628,,
2018-01-16,23721.169921875,23962.0703125,23701.830078125,23951.810546875,68500000,0.009990760185764724,0.9990760185764724,,,1.018951510817274,0.0,,
2018-01-17,23783.419921875,23891.630859375,23739.169921875,23868.33984375,82200000,-0.0034849433599870583,-0.34849433599870583,,,1.0154005225155025,-0.0034849433599870583,,
2018-01-18,24078.9296875,24084.419921875,23699.470703125,23763.369140625,99400000,-0.004397905502107502,-0.4397905502107502,23752.169921875,,1.0109348869706887,-0.007867522410517247,,
2018-01-19,23854.109375,23872.689453125,23735.609375,23808.060546875,71800000,0.0018806847625658651,0.18806847625658651,23782.34296875,,1.0128361368085608,-0.006001633977467891,,
2018-01-22,23797.83984375,23816.330078125,23697.810546875,23816.330078125,65200000,0.0003473416590871192,0.03473416590871192,23792.523046875,,1.0131879369927033,-0.005656376935883722,,
2018-01-23,23924.400390625,24129.33984375,23916.01953125,24124.150390625,73400000,0.01292475841115115,1.292475841115115,23819.9390625,,1.0262831463034265,0.0,,
2018-01-24,24026.4296875,24072.76953125,23917.140625,23940.779296875,79900000,-0.00760114204151463,-0.760114204151463,23835.1970703125,,1.0184822223335617,-0.00760114204151463,,
2018-01-25,23750.650390625,23828.400390625,23649.029296875,23669.490234375,81500000,-0.011331672170563412,-1.1331672170563412,23831.103125,,1.0069411156785308,-0.018846680562341733,,
2018-01-26,23757.33984375,23797.9609375,23592.279296875,23631.880859375,87200000,-0.0015889389516881014,-0.15889389516881014,23828.9091796875,,1.005341147717773,-0.02040567328917431,,
2018-01-29,23707.140625,23787.23046875,23580.169921875,23629.33984375,68800000,-0.0001075248999485856,-0.01075248999485856,23820.355078125,,1.0052330485114505,-0.020511004071144034,,
2018-01-30,23559.330078125,23581.98046875,23233.369140625,23291.970703125,88800000,-0.014277552519700865,-1.4277552519700865,23754.37109375,,0.9908807808667892,-0.034495709652987316,,
2018-01-31,23205.23046875,23375.380859375,23092.849609375,23098.2890625,99800000,-0.00831538228746842,-0.831538228746842,23677.366015625,,0.9826412283725766,-0.042524246927413634,,
2018-02-01,23276.099609375,23492.76953125,23211.119140625,23486.109375,101800000,0.016790001694524825,1.6790001694524825,23649.6400390625,,0.9991397762620622,-0.026448227410858505,,
2018-02-02,23361.669921875,23367.9609375,23122.44921875,23274.529296875,98600000,-0.009008732555346843,-0.9008732555346843,23596.2869140625,,0.9901387932323081,-0.035218694958897956,,
2018-02-05,22921.16015625,22967.689453125,22659.4296875,22682.080078125,107600000,-0.025454831382112908,-2.545483138211291,23482.8619140625,,0.964934977205691,-0.05977704039933407,,
2018-02-06,22267.0,22277.44921875,21078.7109375,21610.240234375,190100000,-0.04725491842274643,-4.725491842274643,23231.4708984375,,0.9193370535745814,-0.10420719965445668,,
2018-02-07,22001.2890625,22353.869140625,21627.130859375,21645.369140625,143500000,0.001625567595223698,0.1625567595223698,23001.9298828125,,0.9208314980979607,-0.10275102790618018,,
2018-02-08,21721.5703125,21977.029296875,21649.69921875,21890.859375,104700000,0.011341466748850726,1.1341466748850726,22824.066796875,,0.9312750779149331,-0.09257490852373773,,
2018-02-09,21507.740234375,21510.30078125,21119.009765625,21382.619140625,127600000,-0.023217006955671415,-2.3217006955671415,22599.140625,,0.9096536579533387,-0.11364260318429276,,
2018-02-13,21633.33984375,21679.19921875,21211.529296875,21244.6796875,114700000,-0.0064510082800346424,-0.6451008280034642,22360.674609375,,0.903785474673918,-0.11936050209022075,,
2018-02-14,21251.240234375,21371.009765625,20950.150390625,21154.169921875,103900000,-0.004260349741975866,-0.4260349741975866,22146.89453125,,0.8999350324600894,-0.12311233434791446,,
2018-02-15,21384.099609375,21578.990234375,21308.919921875,21464.98046875,86400000,0.014692637339250858,1.4692637339250858,21983.563671875,,0.9131574515209124,-0.11022854188922615,,
2018-02-16,21555.990234375,21866.369140625,21499.880859375,21720.25,77800000,0.011892371932116896,1.1892371932116896,21806.977734375,,0.9240170595669831,-0.09964704877479091,,
2018-02-19,21903.66015625,22152.849609375,21858.330078125,22149.2109375,68500000,0.019749355440199734,1.9749355440199734,21694.4458984375,,0.9422658009091797,-0.0818656583194115,0.01379551536883402,-0.1367928411241321
2018-02-20,22054.3203125,22063.869140625,21831.44921875,21925.099609375,67500000,-0.010118253366108165,-1.0118253366108165,21618.7478515625,,0.9327317167973618,-0.09115557421266052,0.013720712618864444,-0.1836377918639459
2018-02-21,21942.419921875,22130.580078125,21836.73046875,21970.810546875,77900000,0.0020848679510880874,0.20848679510880874,21654.8048828125,,0.934676339260676,-0.08926075359681152,0.013661525689170263,-0.1932837381667723
2018-02-22,21789.880859375,21799.400390625,21626.849609375,21736.439453125,77300000,-0.01066738494922459,-1.066738494922459,21663.9119140625,,0.9247057869468502,-0.09897595972656104,0.013739867076047484,-0.21177567383042958
2018-02-23,21789.720703125,21903.390625,21741.630859375,21892.779296875,64600000,0.0071925231401006595,0.719252314010066,21664.10390625,,0.9313567547172504,-0.09249532346710732,0.01386264302285856,-0.18474427189130338
2018-02-26,22134.640625,22226.529296875,22040.869140625,22153.630859375,64600000,0.01191495876164228,1.191495876164228,21741.205078125,,0.9424538320420834,-0.0816824426702204,0.014112502545811478,-0.14769132842219873
2018-02-27,22391.669921875,22502.05078125,22325.0703125,22389.859375,74300000,0.01066319634575974,1.066319634575974,21855.723046875,,0.9525034022999619,-0.07189024224865448,0.014280770207461756,-0.12708711231467584
2018-02-28,22292.529296875,22380.279296875,22068.240234375,22068.240234375,88800000,-0.01436450025157876,-1.436450025157876,21947.130078125,,0.9388211669379944,-0.08522207509736646,0.014278773339329425,-0.1839614509909466
2018-03-01,21901.130859375,21901.130859375,21645.220703125,21724.470703125,90300000,-0.01557756883190542,-1.557756883190542,21973.0791015625,,0.9241966155891681,-0.0994720911884448,0.014473198355948277,-0.20934083145203908
2018-03-02,21339.98046875,21366.08984375,21088.9609375,21181.640625,97100000,-0.0249870335412552,-2.49870335412552,21919.2181640625,,0.901103683756727,-0.12197361225075554,0.01501820428962947,-0.2474420758906704
2018-03-05,21047.810546875,21164.380859375,20937.259765625,21042.08984375,87200000,-0.006588289534347647,-0.6588289534347647,21808.5060546875,,0.8951669517876705,-0.12775830431204493,0.014988940092221605,-0.26675900792221424
2018-03-06,21390.19921875,21551.140625,21381.419921875,21417.759765625,76400000,0.017853260995679188,1.7853260995679188,21757.7720703125,,0.9111486010126423,-0.11218594566761408,0.015496136362606877,-0.2203713276874512
2018-03-07,21261.9609375,21484.080078125,21201.939453125,21252.720703125,87000000,-0.007705710788897924,-0.7705710788897924,21685.9630859375,,0.9041275534075299,-0.11902718400461831,0.015200971229720361,-0.2698897582873225
2018-03-08,21488.16015625,21488.16015625,21299.400390625,21368.0703125,72100000,0.005427522009360475,0.5427522009360475,21649.126171875,,0.9090347256029185,-0.11424568465615514,0.015283460901409779,-0.24001747201692794
2018-03-09,21594.220703125,21884.44921875,21357.55078125,21469.19921875,110500000,0.004732711226190567,0.4732711226190567,21606.7681640625,,0.9133369244537766,-0.11005366526428051,0.015287123983096845,-0.20493182407177848
2018-03-12,21826.099609375,21971.16015625,21689.970703125,21824.029296875,70600000,0.016527401628241067,1.6527401628241067,21573.8080078125,,0.9284320106261266,-0.0953451647625223,0.01570239302139665,-0.1610544443697512
2018-03-13,21742.44921875,21968.099609375,21700.779296875,21968.099609375,68100000,0.0066014534044192,0.66014534044192,21531.63203125,,0.9345610112834462,-0.08937312802061959,0.01578562172065067,-0.1460384401695824
2018-03-14,21764.990234375,21881.08984375,21684.01953125,21777.2890625,65000000,-0.008685801242159785,-0.8685801242159785,21502.5369140625,,0.9264436000907663,-0.09728265203640218,0.015671986356552495,-0.13520403959856755
2018-03-15,21704.140625,21825.970703125,21555.490234375,21803.94921875,65300000,0.0012242183209070223,0.12242183209070223,21510.484765625,,0.9275777693192845,-0.09617752892042453,0.015638668276584854,-0.11515872995977185
2018-03-16,21876.529296875,21879.279296875,21632.849609375,21676.509765625,75700000,-0.005844787650459704,-0.5844787650459704,21559.9716796875,22537.5955078125,0.9221562742283261,-0.10146017933759843,0.015252046453472452,-0.16754618227497206
