date,close,high,low,open,volume,rentabilidad,rentabilidad_%,media_movil_10d,media_movil_50d,rentabilidad_acumulada,maximo_acumulado,caida_maxima,volatilidad_30d,sharpe_30d
2018-01-02,6511.33984375,6513.02001953125,6417.75,6431.58984375,1929700000,,,,,,,,,
2018-01-03,6575.7998046875,6579.25,6519.259765625,6520.02978515625,2173130000,0.009899646230164594,0.9899646230164594,,,1.0098996462301646,1.0098996462301646,0.0,,
2018-01-04,6584.580078125,6603.169921875,6576.919921875,6595.75,2103220000,0.0013352403811381919,0.1335240381138192,,,1.0112481050187083,1.0112481050187083,0.0,,
2018-01-05,6653.2900390625,6654.97998046875,6605.02978515625,6613.1298828125,2024000000,0.010434979926170929,1.0434979926170929,,,1.021800458694957,1.021800458694957,0.0,,
2018-01-08,6676.6298828125,6680.31982421875,6649.2001953125,6651.68017578125,2055010000,0.0035080153747948373,0.3508015374794837,,,1.0253849504140313,1.0253849504140313,0.0,,
2018-01-09,6677.93994140625,6696.1201171875,6658.27001953125,6692.8701171875,2155810000,0.00019621554837456756,0.019621554837456756,,,1.0255861468843719,1.0255861468843719,0.0,,
2018-01-10,6662.66015625,6663.509765625,6619.35009765625,6640.66015625,2132430000,-0.0022880986187834296,-0.22880986187834296,,,1.0232395046382423,1.0255861468843719,-0.0022880986187834296,,
2018-01-11,6708.490234375,6708.490234375,6664.740234375,6675.68994140625,2015170000,0.006878645623551449,0.6878645623551449,,,1.0302780065786672,1.0302780065786672,0.0,,
2018-01-12,6758.5400390625,6763.97998046875,6695.52001953125,6699.31982421875,1986600000,0.007460665952979895,0.7460665952979895,,,1.0379645666244526,1.0379645666244526,0.0,,
2018-01-16,6737.14013671875,6835.7900390625,6719.10986328125,6807.85009765625,2399790000,-0.0031663498655130073,-0.31663498655130073,6654.641015625,,1.034678007658514,1.0379645666244526,-0.0031663498655130073,,
2018-01-17,6810.27978515625,6820.0400390625,6738.4501953125,6767.85009765625,2245910000,0.010856186297635961,1.0856186297635961,6684.535009765625,,1.0459106648677217,1.0459106648677217,0.0,,
2018-01-18,6811.3798828125,6826.7900390625,6784.72021484375,6804.58984375,2037410000,0.00016153486948478069,0.01615348694847807,6708.093017578125,,1.0460796159104637,1.0460796159104637,0.0,,
2018-01-19,6834.330078125,6843.240234375,6801.58984375,6829.0400390625,2005470000,0.003369390007216033,0.3369390007216033,6733.068017578125,,1.0496042661150649,1.0496042661150649,0.0,,
2018-01-22,6906.27978515625,6906.27978515625,6822.85009765625,6829.5498046875,2118310000,0.010527689796772322,1.0527689796772322,6758.3669921875,,1.060654174238093,1.060654174238093,0.0,,
2018-01-23,6963.4599609375,6969.39990234375,6926.3701171875,6928.27001953125,2135840000,0.008279446758607811,0.8279446758607811,6787.05,,1.0694358040029925,1.0694358040029925,0.0,,
2018-01-24,6919.35009765625,6992.91015625,6880.68017578125,6975.3798828125,2287320000,-0.006334475035211007,-0.6334475035211007,6811.191015625,,1.0626614896007747,1.0694358040029925,-0.006334475035211118,,
2018-01-25,6916.2998046875,6967.60009765625,6894.83984375,6965.009765625,2081380000,-0.00044083518331916594,-0.044083518331916594,6836.55498046875,,1.0621930310282004,1.0694358040029925,-0.006772517759066843,,
2018-01-26,7022.97021484375,7022.97021484375,6941.47998046875,6956.66015625,2080700000,0.015423046017171593,1.5423046017171593,6868.002978515625,,1.0785752830248674,1.0785752830248674,0.0,,
2018-01-29,6988.31982421875,7020.64013671875,6974.7001953125,7000.68017578125,2114420000,-0.004933865524840653,-0.49338655248406527,6890.98095703125,,1.0732537376200058,1.0785752830248674,-0.004933865524840653,,
2018-01-30,6930.72998046875,6958.7900390625,6894.6298828125,6910.39013671875,2183420000,-0.008240871224928226,-0.8240871224928226,6910.33994140625,,1.0644091917766063,1.0785752830248674,-0.013134077399337585,,
2018-01-31,6949.990234375,6983.60986328125,6915.47998046875,6972.81005859375,2428990000,0.0027789646921070332,0.2778964692107033,6924.310986328125,,1.0673671473385078,1.0785752830248674,-0.01039161184458659,,
2018-02-01,6901.5,6970.77001953125,6879.02001953125,6910.56982421875,2311180000,-0.006977021943882056,-0.6977021943882056,6933.322998046875,,1.0599201033293482,1.0785752830248674,-0.017296131284596727,,
2018-02-02,6760.2900390625,6889.06982421875,6756.5400390625,6866.3798828125,2607160000,-0.020460763737955467,-2.0460763737955467,6925.918994140625,,1.038233328514017,1.0785752830248674,-0.03740300296675736,,
2018-02-05,6495.919921875,6807.9599609375,6495.39013671875,6687.47021484375,3143210000,-0.03910632763681865,-3.910632763681865,6884.8830078125,,0.9976318358056832,1.0785752830248674,-0.07504663651495713,,
2018-02-06,6665.97998046875,6673.41015625,6370.47998046875,6378.60009765625,3148270000,0.026179518934812185,2.6179518934812185,6855.135009765625,,1.0237493573411294,1.0785752830248674,-0.05083180242178231,,
2018-02-07,6582.02001953125,6716.25,6581.3798828125,6632.97998046875,2380020000,-0.01259529149254901,-1.259529149254901,6821.402001953125,,1.0108549357701082,1.0785752830248674,-0.06278685254573724,,
2018-02-08,6306.10009765625,6606.0498046875,6304.18017578125,6595.81005859375,2730740000,-0.041920249567191425,-4.192024956719143,6760.38203125,,0.968479644586398,1.0785752830248674,-0.10207506158467294,,
2018-02-09,6412.68017578125,6453.43017578125,6164.43017578125,6395.16015625,3165330000,0.016901107891486244,1.6901107891486244,6699.35302734375,,0.984848023550261,1.0785752830248674,-0.08689913532205928,,
2018-02-12,6523.85009765625,6565.27978515625,6424.2998046875,6477.0400390625,2250650000,0.01733595296002055,1.733595296002055,6652.9060546875,,1.0019213025592975,1.0785752830248674,-0.07106966168424855,,
2018-02-13,6553.85986328125,6567.6201171875,6478.41015625,6482.77001953125,1830320000,0.004600008457548821,0.4600008457548821,6615.21904296875,,1.0065301490248686,1.0785752830248674,-0.0667965742715223,,
2018-02-14,6675.02978515625,6684.14990234375,6520.39013671875,6523.259765625,2217630000,0.018488329687039506,1.8488329687039506,6587.722998046875,,1.0251392102599854,1.0785752830248674,-0.04954320167157944,0.015024958008620196,0.06245261064941545
2018-02-15,6794.919921875,6795.919921875,6665.919921875,6734.33984375,2124060000,0.017960989025900487,1.7960989025900487,6577.064990234375,,1.0435517243654853,1.0785752830248674,-0.032472057547210276,0.015260983382972016,0.07909446257621398
2018-02-16,6770.66015625,6840.60009765625,6758.509765625,6778.27978515625,2037710000,-0.003570279841988988,-0.3570279841988988,6578.102001953125,,1.0398259526799103,1.0785752830248674,-0.035926403056710576,0.015285823048358025,0.06826861301406291
2018-02-20,6779.68994140625,6838.0,6740.47998046875,6742.14990234375,1921870000,0.0013336639187118138,0.13336639187118138,6606.47900390625,,1.0412127310347397,1.0785752830248674,-0.03464065288548457,0.015182974963152865,0.048749651490399296
2018-02-21,6759.259765625,6879.47021484375,6759.22021484375,6808.60009765625,1956120000,-0.0030134380713304765,-0.30134380713304765,6615.806982421875,,1.0380751009506857,1.0785752830248674,-0.03754970349459408,0.015188664131578284,0.03441928480179819
2018-02-22,6761.85009765625,6826.009765625,6744.0498046875,6793.080078125,1927580000,0.0003832271759141026,0.03832271759141026,6633.789990234375,,1.0384729195400098,1.0785752830248674,-0.03718086638550666,0.01518856385656138,0.03482993404890627
2018-02-23,6896.60009765625,6897.52978515625,6789.02978515625,6816.43017578125,1887540000,0.019927978002160396,1.9927978002160396,6692.839990234375,,1.0591675850364424,1.0785752830248674,-0.017993827870777857,0.01558294099172153,0.08147066497016713
2018-02-26,6989.10009765625,6989.35986328125,6927.4599609375,6933.81982421875,1876560000,0.013412405923236781,1.341240592323678,6750.481982421875,,1.0733735706276855,1.0785752830248674,-0.004822762471056952,0.015709186210564236,0.0946799251622416
2018-02-27,6900.35009765625,7003.1298828125,6900.35009765625,6984.830078125,2162250000,-0.012698344387679028,-1.2698344387679028,6788.131982421875,,1.0597435033712224,1.0785752830248674,-0.017459865759978488,0.015875142599054336,0.05136190483537535
2018-02-28,6854.419921875,6964.16015625,6854.419921875,6945.2001953125,2384940000,-0.006656209486653464,-0.6656209486653464,6818.18798828125,,1.0526896286106635,1.0785752830248674,-0.023999858722524636,0.015918054066574178,0.04391547524961219
2018-03-01,6750.5400390625,6892.3798828125,6687.43994140625,6862.93994140625,2499010000,-0.015155167613962628,-1.5155167613962628,6825.739013671875,,1.0367359408435888,1.0785752830248674,-0.03879130445483603,0.016053557599728725,-0.01046473468328488
2018-03-02,6811.0400390625,6820.3701171875,6645.02978515625,6661.91015625,2291480000,0.008962245931423585,0.8962245931423585,6827.351025390625,,1.0460274233113749,1.0785752830248674,-0.03017671573393743,0.01613996498003109,0.007767105724768795
2018-03-05,6881.27978515625,6901.6298828125,6753.830078125,6777.6298828125,2076870000,0.01031263150574846,1.031263150574846,6838.41298828125,,1.0568147186728927,1.0785752830248674,-0.020175285577606727,0.016237573946592178,0.02197386129553329
2018-03-06,6913.02001953125,6937.02978515625,6872.06005859375,6919.7900390625,2132920000,0.004612548154700358,0.4612548154700358,6851.74599609375,,1.0616893274533674,1.0785752830248674,-0.015655796899167962,0.01614546327318749,0.009887038043337688
2018-03-07,6929.39013671875,6935.47998046875,6850.91015625,6855.56982421875,2198610000,0.0023680124086506993,0.23680124086506993,6868.759033203125,,1.064203420954909,1.0785752830248674,-0.013324857611841878,0.01607888339740008,-0.002327089582723835
2018-03-08,6966.43017578125,6971.0,6931.35009765625,6955.85009765625,2277740000,0.005345353390657781,0.5345353390657781,6889.217041015625,,1.0698919643194598,1.0785752830248674,-0.00805073029399972,0.01606254826414425,0.02190876605334538
2018-03-09,7101.18017578125,7101.31005859375,7007.2998046875,7014.83984375,2310050000,0.019342761873715197,1.9342761873715197,6909.675048828125,,1.0905866298158924,1.0905866298158924,0.0,0.016430769992723988,0.061553040290993344
2018-03-12,7131.1201171875,7156.25,7108.0400390625,7122.47021484375,2314480000,0.004216192332136659,0.4216192332136659,6923.87705078125,,1.0951847528020529,1.0951847528020529,0.0,0.016217831570257944,0.039327209381227746
2018-03-13,7046.509765625,7186.08984375,7025.830078125,7172.25,2459220000,-0.01186494550254047,-1.186494550254047,6938.493017578125,,1.0821904453948432,1.0951847528020529,-0.01186494550254047,0.016348782146265027,0.024880511280730908
2018-03-14,7040.97998046875,7084.06982421875,7012.56982421875,7077.85009765625,2112950000,-0.0007847551965691757,-0.07847551965691757,6957.1490234375,6791.10740234375,1.0813411908191422,1.0951847528020529,-0.012640389621469517,0.01626926722214489,0.040278597100531714
2018-03-15,7030.97021484375,7075.5498046875,7010.009765625,7050.66015625,2008290000,-0.0014216438127598874,-0.14216438127598874,6985.192041015625,6801.500009765625,1.0798039088057316,1.0951847528020529,-0.014044063302533272,0.01626843593279968,0.031673787092661235
2018-03-16,7019.9501953125,7061.669921875,7011.68994140625,7058.1201171875,3089970000,-0.0015673540342959758,-0.15673540342959758,7006.083056640625,6810.383017578125,1.0781114737930164,1.0951847528020529,-0.01558940531755404,0.01621241061829402,0.042905725502291915
2018-03-19,6864.8798828125,6949.02001953125,6806.16015625,6945.97021484375,2352810000,-0.02208994482660953,-2.208994482660953,7004.44306640625,6815.989013671875,1.054296050819994,1.0951847528020529,-0.037334981040819226,0.016288272016019362,0.03937183777381576
2018-03-20,6885.919921875,6902.22998046875,6845.85009765625,6871.08984375,1976000000,0.0030648808750721734,0.30648808750721734,7001.733056640625,6820.641611328125,1.0575273426228162,1.0951847528020529,-0.034384527435110224,0.014456409985674044,0.14159851276045657
2018-03-21,6853.4501953125,6930.7001953125,6828.8798828125,6863.2900390625,1999230000,-0.0047153796342230825,-0.47153796342230825,6994.1390625,6824.178017578125,1.0525406997287785,1.0951847528020529,-0.03893777096893347,0.013761742443111164,0.07391332934259784
2018-03-22,6682.259765625,6809.93994140625,6679.35009765625,6763.93994140625,2370970000,-0.024978722367397954,-2.4978722367397954,6965.722021484375,6824.2644140625,1.0262495778098666,1.0951847528020529,-0.06294387756569308,0.014356972254751896,0.04209767642087678
2018-03-23,6508.08984375,6708.580078125,6507.83984375,6683.18994140625,2455760000,-0.026064524275301038,-2.6064524275301038,6906.41298828125,6821.1730078125,0.9995008707765238,1.0951847528020529,-0.08736779961620156,0.012961564717054458,0.08740606350325392
2018-03-26,6753.830078125,6760.64990234375,6538.7900390625,6644.39990234375,2341370000,0.03775919513634163,3.775919513634163,6868.683984375,6822.0798046875,1.037241219195118,1.0951847528020529,-0.052907542274200914,0.014324332989485097,0.12762820613922535
2018-03-27,6529.83984375,6793.5,6479.56005859375,6791.39013671875,2347480000,-0.03316492002078686,-3.316492002078686,6817.0169921875,6817.50580078125,1.0028411971182485,1.0951847528020529,-0.08431778788696742,0.01536837842612065,0.009423667668748798
2018-03-28,6460.81005859375,6559.8798828125,6410.0400390625,6488.02001953125,2551950000,-0.010571436177308602,-1.0571436177308602,6759.0,6811.97919921875,0.9922397254069372,1.0951847528020529,-0.09399786395101717,0.01546602708810812,-0.023334262135365883
2018-03-29,6581.1298828125,6640.759765625,6435.669921875,6493.509765625,2593390000,0.01862302453214948,1.862302453214948,6714.015966796875,6807.396201171875,1.0107182301549638,1.0951847528020529,-0.07712536394519709,0.01547170626276803,-0.023035500806650462
2018-04-02,6390.83984375,6560.9599609375,6322.60009765625,6528.22998046875,2402670000,-0.028914493780082928,-2.891449378008293,6651.104931640625,6798.985400390625,0.9814938241757316,1.0951847528020529,-0.1038098168692001,0.015918576839805722,-0.1205456125217568
2018-04-03,6458.830078125,6485.27001953125,6343.89990234375,6448.0498046875,2330900000,0.010638701021664865,1.0638701021664865,6610.499951171875,6791.475400390625,0.9919356435257477,1.0951847528020529,-0.09427551745232043,0.016078330281348665,-0.08989004920806196
2018-04-04,6560.06005859375,6578.56005859375,6326.5400390625,6326.5400390625,2261580000,0.01567311405382843,1.567311405382843,6577.91396484375,6784.551005859375,1.0074823640007844,1.0951847528020529,-0.08007999433600599,0.01637421372714272,-0.05907460627559201
2018-04-05,6594.83984375,6632.2099609375,6550.27978515625,6619.22021484375,2153030000,0.0053017479787687005,0.53017479787687,6552.0529296875,6777.178603515625,1.0128237815877708,1.0951847528020529,-0.07520281030534792,0.016408724468357373,-0.04205856232137692
2018-04-06,6433.2099609375,6587.35986328125,6402.02978515625,6514.47998046875,2359780000,-0.024508537984539336,-2.4508537984539336,6527.14794921875,6767.45580078125,0.9880009514650822,1.0951847528020529,-0.09786823735697447,0.01697224121499073,-0.08954933215730808
2018-04-09,6472.33984375,6604.259765625,6466.0400390625,6488.47998046875,2089220000,0.006082481848112664,0.6082481848112664,6523.57294921875,6758.5766015625,0.9940104493182865,1.0951847528020529,-0.09238103728609237,0.016551954049277524,-0.11970607207974344
